Patch1,Patch2,Patch3,Patch4,Patch5,Patch6,Patch7,Patch8,Patch9,Patch10,Patch11,Patch12,Patch13,Patch14,Patch15,Patch16,Patch17,Patch18,Patch19,Patch20,Patch21,Patch22,Patch23,Patch24
1.337264000000000053e+01,4.729265000000000185e+01,1.323080999999999996e+01,9.617399999999999949e+00,2.216400000000000148e+01,1.694352999999999909e+01,5.316170999999999935e+01,8.151702999999999477e+00,5.563434999999999775e+01,9.334365000000000023e+00,3.052139000000000024e+01,5.389596999999999838e+01,3.419958999999999971e+00,8.270471999999999824e+00,5.073676999999999992e+01,7.205292000000000030e+01,5.094010999999999711e+01,7.177395999999999887e+00,8.573400999999999783e+01,5.558664999999999878e+01,3.420210000000000150e+01,1.876443000000000083e+01,8.365235000000000198e+00,2.856476999999999933e+00
1.341379000000000055e+01,4.744301999999999708e+01,1.321563000000000088e+01,9.618551000000000073e+00,2.221011999999999986e+01,1.687891000000000119e+01,5.311795999999999651e+01,8.154270000000000351e+00,5.586525999999999925e+01,9.563610999999999862e+00,3.043326000000000064e+01,5.367016999999999882e+01,3.424977999999999856e+00,8.190896999999999650e+00,5.221387000000000000e+01,7.208990000000000009e+01,5.200475999999999743e+01,7.175683000000000256e+00,8.574254999999999427e+01,5.559353999999999729e+01,3.417542999999999864e+01,1.874249000000000009e+01,8.357907000000000863e+00,2.856247999999999898e+00
1.345379999999999932e+01,4.759223000000000070e+01,1.320059999999999967e+01,9.623442000000000718e+00,2.226191000000000031e+01,1.680789000000000044e+01,5.307215999999999667e+01,8.151991000000000653e+00,5.603191999999999950e+01,9.788914000000000115e+00,3.034442999999999913e+01,5.343556999999999846e+01,3.427532999999999941e+00,8.111402999999999253e+00,5.361914999999999765e+01,7.213452999999999804e+01,5.302969999999999828e+01,7.164622999999999742e+00,8.576067000000000462e+01,5.556734999999999758e+01,3.415277999999999992e+01,1.872111999999999910e+01,8.347903000000000517e+00,2.854468999999999923e+00
1.349629999999999974e+01,4.774766000000000332e+01,1.317988000000000071e+01,9.629758999999999958e+00,2.233282000000000167e+01,1.673466000000000165e+01,5.301848999999999990e+01,8.157576999999999856e+00,5.619767999999999830e+01,1.001018000000000008e+01,3.024218000000000117e+01,5.320036999999999949e+01,3.428031999999999968e+00,8.035024999999999196e+00,5.495315999999999690e+01,7.215218000000000131e+01,5.403627999999999787e+01,7.159875000000000433e+00,8.574097999999999331e+01,5.552246999999999844e+01,3.411961999999999762e+01,1.868365999999999971e+01,8.335254000000000829e+00,2.852878000000000025e+00
1.355044999999999966e+01,4.793267000000000166e+01,1.316228000000000087e+01,9.643283000000000271e+00,2.242858000000000018e+01,1.669090999999999880e+01,5.299595000000000056e+01,8.171571000000000140e+00,5.637104999999999677e+01,1.023564000000000007e+01,3.016209999999999880e+01,5.302951000000000192e+01,3.436948000000000114e+00,7.964590000000000281e+00,5.625916999999999746e+01,7.223838000000000648e+01,5.506949000000000183e+01,7.157175999999999760e+00,8.575867999999999824e+01,5.553566000000000003e+01,3.409474999999999767e+01,1.867090999999999923e+01,8.329292999999999836e+00,2.853530999999999818e+00
1.360984999999999978e+01,4.812888000000000233e+01,1.315229000000000070e+01,9.655713999999999686e+00,2.252953000000000117e+01,1.664283000000000001e+01,5.297941999999999751e+01,8.182257999999999143e+00,5.656067000000000178e+01,1.045583000000000062e+01,3.013163000000000125e+01,5.288653999999999655e+01,3.446037000000000017e+00,7.910288999999999682e+00,5.752656000000000347e+01,7.231592999999999449e+01,5.610125000000000028e+01,7.155682999999999794e+00,8.587810000000000343e+01,5.558982000000000312e+01,3.409056999999999960e+01,1.866594999999999871e+01,8.325594000000000605e+00,2.855430999999999830e+00
1.366920000000000002e+01,4.833726999999999663e+01,1.313813999999999993e+01,9.661300999999999917e+00,2.265728999999999971e+01,1.658543999999999841e+01,5.296607999999999805e+01,8.187644999999999840e+00,5.667430000000000234e+01,1.067850999999999928e+01,3.008726000000000056e+01,5.278884999999999650e+01,3.444606999999999974e+00,7.847038000000000402e+00,5.871240000000000236e+01,7.244621999999999673e+01,5.712597999999999843e+01,7.151207999999999565e+00,8.592772999999999683e+01,5.563432000000000244e+01,3.410931000000000068e+01,1.867800000000000082e+01,8.331794999999999618e+00,2.859621999999999886e+00
1.373420999999999914e+01,4.854663000000000039e+01,1.312353000000000058e+01,9.682479999999999976e+00,2.279729000000000028e+01,1.654299999999999926e+01,5.293735999999999819e+01,8.203699000000000296e+00,5.680649999999999977e+01,1.089081999999999972e+01,3.003782999999999959e+01,5.268023000000000167e+01,3.449545000000000083e+00,7.779135000000000133e+00,5.981242000000000303e+01,7.253892999999999347e+01,5.812151000000000067e+01,7.159277000000000335e+00,8.600990000000000180e+01,5.562494000000000227e+01,3.411267000000000138e+01,1.867256000000000071e+01,8.331801999999999708e+00,2.861752000000000073e+00
1.380763999999999925e+01,4.876697000000000060e+01,1.311743000000000059e+01,9.699236000000000857e+00,2.293333000000000155e+01,1.648623999999999867e+01,5.295168000000000319e+01,8.229509999999999437e+00,5.694800999999999647e+01,1.110244999999999926e+01,2.998348999999999975e+01,5.255534999999999712e+01,3.459098000000000006e+00,7.738532000000000188e+00,6.085504999999999853e+01,7.263486000000000331e+01,5.902018000000000342e+01,7.161315000000000097e+00,8.609663000000000466e+01,5.569541000000000253e+01,3.412048999999999666e+01,1.866973000000000127e+01,8.324771000000000143e+00,2.862537999999999805e+00
1.386495999999999995e+01,4.892052999999999940e+01,1.308599000000000068e+01,9.710342999999999947e+00,2.304751999999999867e+01,1.640465999999999980e+01,5.290391999999999939e+01,8.243990000000000151e+00,5.699022000000000077e+01,1.129494000000000042e+01,2.987415999999999983e+01,5.230964999999999776e+01,3.462488000000000010e+00,7.691235999999999962e+00,6.174676000000000187e+01,7.260764000000000351e+01,5.975813000000000130e+01,7.161914999999999587e+00,8.605876000000000658e+01,5.565221999999999980e+01,3.405910999999999689e+01,1.862425999999999959e+01,8.305865999999999971e+00,2.858271999999999924e+00
1.393561000000000050e+01,4.911285000000000167e+01,1.306353999999999971e+01,9.721520999999999191e+00,2.315926999999999936e+01,1.631803999999999988e+01,5.289029000000000025e+01,8.274682999999999566e+00,5.705286000000000257e+01,1.148643000000000036e+01,2.978147999999999840e+01,5.207206000000000046e+01,3.470136999999999805e+00,7.638238999999999557e+00,6.260336000000000212e+01,7.260311000000000092e+01,6.046609000000000123e+01,7.154370000000000118e+00,8.607639000000000351e+01,5.561570999999999998e+01,3.402340000000000231e+01,1.858235000000000170e+01,8.284371999999999403e+00,2.853612000000000037e+00
1.400784999999999947e+01,4.931338000000000221e+01,1.305263000000000062e+01,9.741467000000000098e+00,2.330690999999999846e+01,1.624956999999999852e+01,5.285517000000000110e+01,8.306319000000000230e+00,5.710828000000000060e+01,1.168247000000000035e+01,2.969584000000000046e+01,5.184499000000000279e+01,3.484287999999999830e+00,7.598239000000000409e+00,6.342002000000000095e+01,7.259557999999999822e+01,6.120085000000000264e+01,7.161844000000000321e+00,8.613415999999999428e+01,5.561894999999999811e+01,3.398476000000000141e+01,1.854654999999999987e+01,8.271278000000000574e+00,2.851385000000000058e+00
1.408672999999999931e+01,4.953994000000000142e+01,1.304725999999999964e+01,9.756919999999999149e+00,2.347511000000000081e+01,1.617651000000000039e+01,5.287912000000000035e+01,8.339002000000000692e+00,5.718048999999999893e+01,1.187853999999999921e+01,2.963589999999999947e+01,5.169433000000000078e+01,3.486127000000000198e+00,7.553055999999999770e+00,6.420637999999999579e+01,7.263598000000000354e+01,6.196047000000000082e+01,7.163484000000000407e+00,8.619061000000000661e+01,5.566300999999999988e+01,3.396634000000000242e+01,1.853280000000000172e+01,8.261241999999999308e+00,2.852377000000000162e+00
1.416173999999999999e+01,4.976142000000000110e+01,1.303279999999999994e+01,9.781627999999999545e+00,2.366925000000000168e+01,1.614273000000000025e+01,5.288154999999999717e+01,8.379175000000000040e+00,5.724528999999999712e+01,1.206423999999999985e+01,2.958254000000000161e+01,5.157366999999999990e+01,3.502190999999999832e+00,7.515235999999999805e+00,6.496774000000000626e+01,7.272850999999999999e+01,6.267213999999999885e+01,7.166167999999999871e+00,8.627339000000000624e+01,5.568892999999999915e+01,3.397841999999999985e+01,1.851713000000000164e+01,8.249993999999999161e+00,2.851802999999999866e+00
1.424208999999999925e+01,4.996791999999999945e+01,1.302835999999999927e+01,9.783533999999999509e+00,2.385752000000000095e+01,1.606036999999999892e+01,5.282535000000000025e+01,8.403710000000000235e+00,5.728050999999999959e+01,1.225201000000000029e+01,2.950945000000000107e+01,5.145215999999999923e+01,3.502381000000000189e+00,7.468045000000000044e+00,6.563563999999999510e+01,7.276563000000000159e+01,6.337906999999999869e+01,7.167620999999999576e+00,8.631743000000000166e+01,5.568771000000000271e+01,3.395844999999999914e+01,1.849924000000000035e+01,8.249333000000000027e+00,2.852412999999999865e+00
1.432610999999999990e+01,5.018972000000000122e+01,1.303622000000000014e+01,9.809350999999999487e+00,2.407355000000000089e+01,1.601762000000000086e+01,5.281754000000000104e+01,8.446317000000000519e+00,5.733276000000000039e+01,1.243346999999999980e+01,2.943637000000000015e+01,5.136995999999999896e+01,3.508916000000000146e+00,7.435166999999999859e+00,6.632376999999999612e+01,7.287667999999999324e+01,6.406553999999999860e+01,7.185228000000000392e+00,8.643094999999999573e+01,5.576198000000000121e+01,3.397068000000000154e+01,1.849605999999999995e+01,8.247044000000000707e+00,2.853347999999999995e+00
1.440005999999999986e+01,5.037854000000000099e+01,1.303278000000000070e+01,9.811837999999999838e+00,2.427364999999999995e+01,1.595321999999999996e+01,5.274069999999999681e+01,8.472212000000000742e+00,5.733353000000000321e+01,1.260937999999999981e+01,2.938697000000000159e+01,5.121672000000000224e+01,3.511678999999999995e+00,7.384072999999999887e+00,6.688666000000000622e+01,7.289162000000000319e+01,6.469286999999999921e+01,7.184665999999999997e+00,8.645134000000000185e+01,5.573581000000000074e+01,3.393493999999999744e+01,1.848038000000000025e+01,8.237163000000000679e+00,2.853540999999999883e+00
1.447395999999999994e+01,5.058973999999999904e+01,1.304191999999999929e+01,9.829332000000000846e+00,2.450467000000000084e+01,1.589742000000000033e+01,5.268384999999999962e+01,8.505646000000000484e+00,5.736126999999999754e+01,1.278628999999999927e+01,2.933229000000000042e+01,5.112675000000000125e+01,3.519715000000000149e+00,7.354681000000000246e+00,6.746647000000000105e+01,7.297147999999999968e+01,6.532207999999999970e+01,7.186251000000000388e+00,8.649860999999999933e+01,5.574654999999999916e+01,3.394657000000000124e+01,1.847213999999999956e+01,8.233613999999999322e+00,2.853044000000000135e+00
1.455931999999999960e+01,5.082092000000000098e+01,1.305481999999999942e+01,9.843647000000000702e+00,2.476326999999999856e+01,1.585401000000000060e+01,5.265359999999999729e+01,8.549573000000000533e+00,5.738456999999999653e+01,1.296734999999999971e+01,2.929482000000000141e+01,5.104113000000000255e+01,3.525900000000000034e+00,7.316364000000000090e+00,6.804179000000000599e+01,7.306270999999999560e+01,6.593995999999999924e+01,7.201209999999999667e+00,8.655704000000000065e+01,5.580268000000000228e+01,3.395237999999999801e+01,1.847334999999999994e+01,8.232554000000000372e+00,2.855846999999999802e+00
1.465155999999999992e+01,5.106356999999999857e+01,1.307573999999999970e+01,9.863360000000000127e+00,2.502870000000000061e+01,1.582105999999999923e+01,5.262901000000000096e+01,8.592968000000000828e+00,5.742423000000000144e+01,1.315907999999999944e+01,2.925672000000000139e+01,5.095611999999999853e+01,3.533913000000000082e+00,7.274799999999999933e+00,6.859599000000000046e+01,7.319217999999999336e+01,6.658240999999999588e+01,7.214051000000000435e+00,8.666813000000000500e+01,5.587223000000000184e+01,3.397379999999999711e+01,1.847877000000000081e+01,8.233508999999999745e+00,2.859183999999999948e+00
1.473046000000000078e+01,5.123870000000000147e+01,1.308981999999999957e+01,9.871257999999999200e+00,2.527222000000000079e+01,1.576088000000000022e+01,5.255169999999999675e+01,8.630271000000000470e+00,5.742369000000000057e+01,1.333554999999999957e+01,2.918139000000000038e+01,5.083677000000000135e+01,3.532572000000000045e+00,7.237948000000000270e+00,6.905800000000000693e+01,7.322111999999999910e+01,6.712138000000000204e+01,7.228203999999999851e+00,8.670189999999999486e+01,5.586708999999999747e+01,3.395776000000000039e+01,1.845692000000000021e+01,8.227114000000000260e+00,2.859628999999999976e+00
1.480544000000000082e+01,5.140556000000000125e+01,1.310224999999999973e+01,9.881888000000000005e+00,2.555093000000000103e+01,1.572963000000000022e+01,5.245882000000000289e+01,8.676624000000000336e+00,5.741046999999999656e+01,1.351317000000000057e+01,2.909823000000000093e+01,5.072646999999999906e+01,3.536524000000000001e+00,7.204704999999999693e+00,6.950775000000000148e+01,7.324821000000000026e+01,6.764542000000000144e+01,7.231582999999999650e+00,8.670974999999999966e+01,5.588707000000000136e+01,3.393690000000000140e+01,1.844356000000000151e+01,8.218633000000000521e+00,2.860091000000000161e+00
1.490150000000000041e+01,5.166185000000000116e+01,1.315169999999999995e+01,9.895922000000000551e+00,2.583880999999999872e+01,1.571331999999999951e+01,5.245396000000000214e+01,8.733532999999999547e+00,5.748076999999999970e+01,1.370575000000000010e+01,2.908368000000000109e+01,5.067322999999999666e+01,3.542056000000000093e+00,7.155528999999999584e+00,6.995802999999999372e+01,7.339576999999999884e+01,6.823915999999999826e+01,7.249539000000000399e+00,8.685314999999999941e+01,5.593901000000000323e+01,3.395461000000000240e+01,1.844719999999999871e+01,8.228153000000000716e+00,2.863818999999999892e+00
1.498704999999999998e+01,5.186444999999999794e+01,1.318282999999999916e+01,9.902630999999999517e+00,2.612170000000000059e+01,1.565291999999999994e+01,5.238020000000000209e+01,8.779116999999999393e+00,5.747355000000000302e+01,1.389925000000000033e+01,2.905396999999999963e+01,5.058234000000000208e+01,3.549949999999999939e+00,7.129410000000000025e+00,7.039516000000000417e+01,7.348846000000000345e+01,6.870506000000000313e+01,7.270453999999999972e+00,8.691978000000000293e+01,5.597229999999999706e+01,3.393545000000000300e+01,1.844506000000000157e+01,8.220387000000000555e+00,2.865686999999999873e+00
1.506283999999999956e+01,5.202347000000000321e+01,1.321593999999999980e+01,9.900938999999999268e+00,2.639565999999999946e+01,1.561247000000000007e+01,5.228907999999999845e+01,8.827177999999999969e+00,5.747693999999999903e+01,1.408732999999999969e+01,2.901494999999999891e+01,5.046965000000000146e+01,3.552392000000000216e+00,7.084107999999999628e+00,7.073332999999999515e+01,7.347997999999999763e+01,6.916501999999999839e+01,7.275468000000000046e+00,8.693677999999999884e+01,5.595450999999999908e+01,3.392994999999999806e+01,1.841798999999999964e+01,8.209180999999999173e+00,2.865349999999999842e+00
1.514461000000000013e+01,5.221482000000000312e+01,1.324949999999999939e+01,9.906824000000000296e+00,2.670110999999999990e+01,1.557229000000000063e+01,5.222444000000000131e+01,8.876409999999999911e+00,5.747455999999999676e+01,1.427389999999999937e+01,2.898810999999999893e+01,5.037415000000000020e+01,3.559000999999999859e+00,7.056945999999999941e+00,7.109189000000000647e+01,7.355452999999999975e+01,6.963980999999999710e+01,7.302819999999999645e+00,8.695651999999999759e+01,5.596833000000000169e+01,3.394046999999999770e+01,1.842172000000000054e+01,8.210221000000000657e+00,2.867773000000000128e+00
1.523184000000000005e+01,5.240831000000000017e+01,1.330057000000000045e+01,9.916285000000000238e+00,2.701312000000000069e+01,1.555776000000000003e+01,5.217443000000000097e+01,8.933861999999999526e+00,5.752716000000000207e+01,1.446874000000000038e+01,2.897826999999999842e+01,5.032741999999999649e+01,3.567038000000000153e+00,7.026583999999999719e+00,7.146490000000000009e+01,7.363093999999999539e+01,7.013960000000000150e+01,7.322675000000000267e+00,8.705653999999999826e+01,5.600997999999999877e+01,3.394539999999999935e+01,1.842092999999999847e+01,8.214097000000000648e+00,2.870061999999999891e+00
